items.name,items.quantity,items.price,storeLocation,customer.gender,purchaseMethod,saleDate
,,,Austin,M,In store,2014-12-04T02:55:02.588Z
,,,Austin,F,In store,2014-03-08T14:05:55.053Z
,,,Denver,M,In store,2013-07-12T17:10:23.744Z
,,,Seattle,F,Online,2014-09-18T12:37:56.993Z
,,,Seattle,M,In store,2016-11-20T20:23:34.927Z
,,,Austin,M,In store,2017-09-17T00:05:49.660Z
,,,Austin,M,In store,2016-06-12T11:45:59.609Z
,,,Seattle,F,In store,2014-05-13T17:29:51.361Z
,,,Seattle,M,In store,2017-10-03T07:18:51.303Z
,,,Denver,M,In store,2015-08-30T21:38:16.218Z
,,,Seattle,M,Phone,2015-03-08T11:31:37.616Z
,,,New York,F,In store,2015-09-28T23:42:28.165Z
,,,San Diego,M,Online,2017-02-27T16:49:45.329Z
,,,Denver,M,In store,2016-08-20T17:43:49.465Z
,,,San Diego,F,Online,2017-10-05T05:23:31.281Z
,,,Seattle,F,Phone,2014-07-01T17:03:53.103Z
,,,Seattle,M,Phone,2017-11-12T09:00:09.222Z
,,,Seattle,F,In store,2013-04-11T00:59:51.386Z
,,,Seattle,F,Phone,2017-02-21T07:46:13.405Z
,,,Denver,F,Phone,2015-03-15T22:14:15.014Z
,,,Denver,M,Online,2017-09-12T12:33:57.850Z
,,,London,M,Online,2015-04-18T21:14:08.296Z
,,,Denver,F,In store,2015-12-07T05:07:02.546Z
,,,Denver,M,In store,2014-07-06T19:46:13.644Z
,,,London,F,Online,2016-05-14T02:48:37.871Z
,,,Austin,F,Online,2017-05-10T17:31:23.412Z
,,,Denver,F,In store,2015-06-08T16:27:39.444Z
,,,Denver,F,In store,2015-12-26T00:10:48.392Z
,,,London,F,In store,2017-05-27T09:15:31.330Z
,,,London,F,In store,2015-07-30T20:32:17.117Z
,,,Seattle,F,In store,2015-06-26T07:54:06.080Z
,,,Austin,F,In store,2017-02-10T03:15:46.555Z
,,,San Diego,M,In store,2014-09-05T10:13:02.098Z
,,,Seattle,F,In store,2015-12-15T16:53:40.477Z
,,,Denver,M,Phone,2013-09-02T23:44:27.098Z
,,,Denver,M,In store,2015-01-06T00:49:40.916Z
,,,Denver,M,Online,2015-07-07T15:18:16.684Z
,,,San Diego,M,In store,2016-05-10T04:02:19.795Z
,,,Denver,M,In store,2015-02-19T16:37:32.780Z
,,,Austin,M,In store,2014-03-10T04:43:18.744Z
,,,London,M,Online,2016-10-14T13:52:49.909Z
,,,London,M,Phone,2014-02-18T17:31:51.848Z
,,,London,F,In store,2017-06-23T08:31:55.420Z
,,,Austin,F,In store,2016-06-03T12:56:39.393Z
,,,Denver,F,In store,2013-07-30T22:11:25.093Z
,,,Denver,M,In store,2015-09-24T20:45:23.651Z
,,,London,F,Online,2015-06-19T09:05:43.910Z
,,,San Diego,M,Online,2013-02-06T08:49:43.923Z
,,,Denver,F,Online,2016-08-12T12:21:26.064Z
,,,Denver,M,In store,2013-05-16T09:06:03.379Z
,,,Denver,F,In store,2017-12-26T08:45:14.672Z
,,,San Diego,F,Phone,2014-09-26T16:41:19.835Z
,,,London,F,Online,2014-06-02T11:12:03.220Z
,,,Seattle,F,In store,2013-03-09T02:24:49.608Z
,,,Denver,M,In store,2013-12-11T20:59:32.899Z
,,,London,M,Online,2016-09-12T18:54:06.549Z
,,,London,M,In store,2013-12-17T20:14:48.410Z
,,,Seattle,F,Online,2017-12-11T09:41:38.635Z
,,,Austin,F,In store,2015-12-22T14:53:54.490Z
,,,Seattle,M,In store,2016-03-29T20:22:44.999Z
,,,London,F,In store,2017-01-30T19:33:21.977Z
,,,Denver,F,Phone,2016-12-01T22:17:54.201Z
,,,San Diego,M,In store,2015-11-25T03:29:27.508Z
,,,Austin,F,Online,2013-10-01T13:53:51.236Z
,,,San Diego,F,Online,2016-10-26T02:54:53.632Z
,,,Austin,M,Phone,2015-05-18T11:05:14.750Z
,,,Denver,F,In store,2015-07-12T23:36:27.215Z
,,,New York,M,In store,2017-05-14T04:12:34.584Z
,,,Austin,M,Online,2016-12-31T13:51:42.811Z
,,,New York,M,In store,2013-02-24T00:14:17.384Z
,,,San Diego,F,In store,2013-05-08T15:56:47.753Z
,,,New York,M,In store,2016-10-02T05:14:09.391Z
,,,Denver,F,Online,2014-09-16T04:56:59.939Z
,,,Denver,F,In store,2016-01-30T17:31:23.196Z
,,,New York,F,In store,2014-04-05T01:57:22.027Z
,,,Seattle,F,In store,2016-07-12T04:34:50.968Z
,,,Seattle,F,Online,2015-03-07T04:53:05.297Z
,,,London,M,Phone,2015-11-23T06:03:20.414Z
,,,Austin,F,Online,2013-03-17T14:23:45.024Z
,,,Denver,M,Phone,2015-07-17T06:31:57.889Z
,,,Seattle,F,Online,2016-08-31T20:16:31.668Z
,,,Austin,M,Phone,2014-09-14T00:58:45.710Z
,,,London,M,In store,2013-07-03T02:36:41.010Z
,,,London,F,Phone,2015-02-27T08:00:11.784Z
,,,Seattle,F,Online,2015-04-09T15:28:36.500Z
,,,Denver,M,In store,2017-08-22T04:11:54.965Z
,,,Denver,F,Online,2014-08-27T09:44:07.027Z
,,,Denver,F,Phone,2015-11-16T07:41:09.491Z
,,,San Diego,M,Online,2016-07-10T15:03:49.155Z
,,,Seattle,F,In store,2015-06-01T15:35:34.483Z
,,,Austin,M,In store,2016-06-19T13:06:45.357Z
,,,Denver,M,In store,2013-04-14T16:26:18.010Z
,,,Denver,M,In store,2017-03-29T09:27:23.119Z
,,,Denver,F,In store,2017-12-23T02:41:22.712Z
,,,New York,M,Online,2017-05-23T12:17:40.221Z
,,,Denver,F,Online,2016-09-22T15:51:24.840Z
,,,Austin,F,In store,2014-01-04T04:00:39.671Z
,,,Austin,F,In store,2015-05-15T09:28:24.888Z
,,,London,F,In store,2014-08-30T23:16:39.247Z
,,,Denver,M,Online,2014-07-15T16:45:42.480Z
,,,Denver,F,In store,2017-11-05T06:45:02.294Z
,,,Seattle,M,In store,2017-01-15T00:46:51.236Z
,,,Seattle,F,Online,2013-05-06T18:35:23.098Z
,,,Seattle,F,Online,2013-08-03T19:58:13.103Z
,,,San Diego,M,In store,2017-01-28T18:19:26.037Z
,,,Denver,F,In store,2014-11-05T03:16:02.939Z
,,,Seattle,M,Phone,2015-08-20T04:29:30.886Z
,,,San Diego,F,Online,2014-10-10T22:17:59.904Z
,,,Seattle,F,In store,2013-10-07T01:44:31.042Z
,,,Seattle,F,In store,2015-07-31T00:23:58.885Z
,,,Seattle,F,In store,2013-04-24T15:28:42.071Z
,,,Denver,F,In store,2017-04-12T20:45:01.549Z
,,,Seattle,M,In store,2017-11-27T03:17:25.415Z
,,,New York,F,Online,2017-08-17T19:51:15.265Z
,,,Austin,F,Online,2016-05-21T13:12:22.648Z
,,,Austin,F,In store,2013-07-18T20:00:23.339Z
,,,Austin,F,Online,2014-04-25T22:00:33.611Z
,,,New York,M,Online,2014-01-05T19:19:37.413Z
,,,Denver,F,Phone,2015-02-05T11:27:39.113Z
,,,Denver,F,In store,2017-02-07T02:49:13.294Z
,,,London,M,Online,2017-01-29T03:43:03.587Z
,,,Seattle,F,In store,2017-09-13T03:27:42.268Z
,,,Denver,M,In store,2017-03-29T20:36:09.426Z
,,,Austin,F,Online,2014-06-27T16:54:02.609Z
,,,Austin,M,In store,2014-03-15T05:48:58.396Z
,,,London,M,Online,2016-03-10T09:35:24.790Z
,,,Austin,M,Phone,2017-11-11T16:33:08.554Z
,,,New York,F,Online,2013-12-11T00:04:11.157Z
,,,Seattle,F,Online,2013-11-21T01:38:49.142Z
,,,New York,F,In store,2014-10-22T18:26:07.781Z
,,,San Diego,M,Phone,2016-01-06T04:13:24.227Z
,,,San Diego,F,In store,2013-04-25T21:27:20.106Z
,,,Denver,F,Phone,2015-01-17T06:26:36.879Z
,,,Seattle,M,In store,2013-10-03T00:25:04.096Z
,,,New York,F,In store,2017-08-19T07:14:07.459Z
,,,New York,M,In store,2015-02-12T07:24:48.684Z
,,,Denver,M,Online,2015-08-06T17:29:53.249Z
,,,Denver,M,In store,2014-01-25T19:16:36.903Z
,,,Seattle,M,In store,2015-12-05T10:59:45.547Z
,,,Denver,M,Online,2014-05-24T02:28:43.359Z
,,,Denver,M,In store,2014-10-06T14:47:45.705Z
,,,Denver,M,In store,2017-07-17T14:33:39.807Z
,,,Denver,F,In store,2015-11-19T18:54:21.056Z
,,,Denver,M,Online,2017-08-24T00:40:40.191Z
,,,Denver,F,Online,2015-02-09T17:47:22.274Z
,,,Austin,M,In store,2014-04-18T09:18:14.133Z
,,,Denver,M,Online,2013-03-02T01:07:40.914Z
,,,London,F,In store,2016-03-11T22:54:41.039Z
,,,Seattle,F,Online,2013-03-08T05:37:27.964Z
,,,Denver,M,Online,2013-04-15T22:45:34.787Z
,,,New York,M,In store,2015-08-10T12:44:15.404Z
,,,Denver,F,Phone,2016-03-09T12:21:12.888Z
,,,Seattle,F,In store,2016-10-16T22:34:51.468Z
,,,London,F,In store,2017-11-16T23:56:29.916Z
,,,Denver,F,In store,2015-09-03T12:06:27.086Z
,,,London,M,Phone,2013-02-01T11:43:55.210Z
,,,Denver,F,In store,2015-09-16T16:17:15.185Z
,,,Austin,F,Online,2013-09-14T19:02:43.673Z
,,,Denver,M,In store,2015-03-22T01:52:06.604Z
,,,Seattle,F,In store,2015-02-17T08:29:01.096Z
,,,Seattle,F,Online,2016-06-06T17:56:58.962Z
,,,Denver,M,In store,2017-09-23T03:24:23.688Z
,,,Seattle,F,In store,2014-01-22T06:35:47.030Z
,,,Denver,F,Online,2017-08-25T00:37:41.195Z
,,,San Diego,M,Online,2014-11-18T14:13:12.395Z
,,,Denver,F,Phone,2013-11-20T15:51:08.542Z
,,,Denver,M,Online,2015-06-13T12:05:02.427Z
,,,New York,M,Online,2017-07-08T01:56:05.883Z
,,,Denver,F,Online,2013-11-30T21:40:06.082Z
,,,Denver,F,In store,2016-04-14T09:54:21.793Z
,,,London,F,Online,2016-01-13T12:24:42.035Z
,,,New York,M,In store,2017-11-27T23:10:23.676Z
,,,Austin,F,Online,2013-05-07T05:15:57.232Z
,,,New York,M,In store,2014-06-06T05:01:24.063Z
,,,Seattle,M,In store,2017-09-16T02:44:28.498Z
,,,Denver,M,In store,2014-07-28T20:12:05.132Z
,,,Austin,F,Phone,2014-10-18T16:33:31.494Z
,,,London,F,Online,2016-05-21T10:33:05.274Z
,,,New York,F,In store,2016-07-25T20:48:59.079Z
,,,Denver,F,Online,2017-05-02T11:11:23.524Z
,,,Austin,F,In store,2013-12-24T20:20:48.710Z
,,,Seattle,F,In store,2016-07-12T12:43:43.290Z
,,,Denver,M,Online,2016-03-07T11:31:02.918Z
,,,London,F,Online,2016-03-02T15:51:15.061Z
,,,London,F,Online,2014-01-13T16:06:08.794Z
,,,New York,F,Online,2013-12-08T15:24:17.428Z
,,,Denver,M,In store,2015-07-22T06:34:36.923Z
,,,London,M,Phone,2015-11-09T01:49:04.661Z
,,,Denver,F,In store,2017-12-09T07:05:09.527Z
,,,London,M,In store,2017-08-11T03:05:07.740Z
,,,Seattle,M,Phone,2014-10-25T16:47:41.957Z
,,,New York,F,In store,2013-08-12T11:15:16.997Z
,,,Austin,M,In store,2017-12-12T09:51:10.973Z
,,,Denver,M,Phone,2014-07-03T21:27:57.091Z
,,,New York,F,In store,2016-12-06T09:35:32.817Z
,,,Seattle,M,Online,2017-09-20T01:30:28.612Z
,,,Denver,F,Online,2017-12-16T10:43:09.789Z
,,,San Diego,F,In store,2014-04-11T17:29:45.851Z
,,,London,F,Phone,2013-05-07T19:37:38.942Z
,,,Seattle,M,In store,2013-06-23T01:04:36.098Z
,,,Denver,M,In store,2015-06-17T10:32:36.184Z
,,,Seattle,F,Online,2014-11-23T20:54:57.061Z
,,,Austin,M,In store,2016-04-28T13:17:23.815Z
,,,Seattle,M,In store,2014-04-08T23:09:51.197Z
,,,Austin,F,In store,2014-05-24T13:50:01.661Z
,,,London,F,Online,2013-05-20T14:52:21.515Z
,,,Denver,M,Online,2016-05-26T15:31:20.472Z
,,,Seattle,F,Phone,2015-09-08T01:09:56.776Z
,,,Denver,F,In store,2016-06-10T15:03:33.881Z
,,,Seattle,M,In store,2015-11-25T00:53:53.249Z
,,,London,M,In store,2013-12-03T22:20:35.089Z
,,,San Diego,M,Phone,2016-11-04T20:54:10.670Z
,,,London,F,In store,2013-06-12T18:55:19.284Z
,,,Seattle,F,In store,2015-06-12T14:21:41.086Z
,,,London,M,Online,2014-07-10T06:15:52.585Z
,,,Austin,M,In store,2016-07-05T23:12:08.914Z
,,,Denver,M,In store,2015-11-20T15:05:47.988Z
,,,Denver,M,Online,2016-04-29T06:40:10.331Z
,,,Seattle,F,Online,2015-02-08T22:53:40.709Z
,,,Seattle,M,In store,2013-07-10T08:51:33.038Z
,,,Denver,F,Online,2013-08-25T04:34:15.261Z
,,,Seattle,F,Online,2017-05-22T05:06:33.311Z
,,,Austin,M,In store,2013-07-12T05:11:47.934Z
,,,Seattle,F,Online,2015-10-15T20:10:05.414Z
,,,Denver,F,Online,2014-02-10T05:34:17.575Z
,,,Denver,F,Phone,2014-02-08T00:51:57.846Z
,,,Denver,F,In store,2015-01-26T09:43:11.939Z
,,,Seattle,F,In store,2015-08-06T23:55:18.673Z
,,,New York,M,In store,2016-10-25T16:04:35.518Z
,,,Denver,M,Online,2015-02-08T22:29:00.852Z
,,,London,M,Online,2015-09-14T08:07:49.026Z
,,,Denver,F,In store,2016-01-03T23:36:37.885Z
,,,London,F,In store,2015-01-26T18:53:40.982Z
,,,San Diego,M,Phone,2013-11-06T19:41:01.606Z
,,,Austin,F,Online,2016-07-01T10:45:38.146Z
,,,New York,F,Phone,2017-11-21T00:59:38.409Z
,,,Austin,M,Phone,2017-10-04T10:24:31.940Z
,,,Denver,F,Online,2016-01-15T07:05:46.173Z
,,,New York,F,Online,2013-03-06T14:39:26.523Z
,,,San Diego,F,Online,2017-03-12T19:35:39.279Z
,,,Austin,F,Online,2013-10-29T08:34:28.538Z
,,,Denver,F,In store,2015-02-20T19:21:07.912Z
,,,London,M,In store,2015-04-11T12:35:46.272Z
,,,Denver,F,In store,2014-10-21T00:36:02.976Z
,,,London,F,Online,2013-02-06T14:33:41.100Z
,,,Austin,F,Online,2015-03-15T20:46:19.295Z
,,,Seattle,F,In store,2016-04-24T02:43:41.258Z
,,,Denver,F,Phone,2013-05-05T17:55:39.756Z
,,,Seattle,M,In store,2013-07-01T22:51:16.779Z
,,,Seattle,F,Online,2013-01-09T12:11:05.922Z
,,,Denver,F,Online,2017-11-14T13:35:14.255Z
,,,London,F,Phone,2013-11-01T02:46:50.166Z
,,,San Diego,F,In store,2017-12-09T11:47:15.952Z
,,,New York,F,In store,2017-12-28T09:44:59.879Z
,,,Denver,F,In store,2013-01-13T15:23:21.998Z
,,,Denver,F,In store,2016-01-10T12:47:03.949Z
,,,London,M,Phone,2015-05-12T03:23:58.031Z
,,,Denver,M,In store,2016-06-25T15:30:38.149Z
,,,London,F,In store,2014-09-21T08:02:39.047Z
,,,Denver,M,In store,2015-05-30T09:02:12.259Z
,,,Austin,F,In store,2017-10-13T19:22:23.582Z
,,,New York,F,In store,2017-08-21T02:24:07.114Z
,,,Austin,M,In store,2013-12-28T10:37:38.625Z
,,,New York,F,Online,2016-10-08T19:24:55.955Z
,,,Denver,F,Online,2017-12-16T08:58:05.073Z
,,,San Diego,M,Online,2015-03-01T14:03:09.781Z
,,,San Diego,M,Online,2013-06-03T22:54:37.060Z
,,,Denver,M,Online,2015-08-04T12:31:56.098Z
,,,San Diego,M,In store,2017-09-03T11:49:25.357Z
,,,Austin,F,In store,2016-04-05T22:49:37.675Z
,,,Denver,F,Online,2016-09-18T11:03:53.242Z
,,,Austin,F,In store,2016-07-21T17:21:13.735Z
,,,Denver,M,In store,2017-04-16T10:49:59.875Z
,,,London,M,In store,2014-03-18T05:20:09.832Z
,,,San Diego,F,Phone,2013-11-22T17:05:02.461Z
,,,Denver,M,In store,2014-08-16T00:33:40.959Z
,,,Austin,F,In store,2017-11-07T23:46:43.775Z
,,,Denver,F,Online,2017-03-31T14:43:03.319Z
,,,Denver,M,Online,2013-09-16T23:53:24.879Z
,,,New York,F,Online,2015-11-09T20:04:18.191Z
,,,Seattle,F,Online,2013-10-21T02:21:17.927Z
,,,Seattle,F,In store,2017-05-07T22:03:51.211Z
,,,Seattle,F,In store,2015-01-03T08:50:15.019Z
,,,Austin,M,In store,2015-03-10T17:09:08.922Z
,,,Denver,M,In store,2015-06-25T05:15:31.129Z
,,,Seattle,F,In store,2017-10-26T13:46:19.201Z
,,,San Diego,F,Online,2014-03-05T19:18:52.399Z
,,,Seattle,F,In store,2016-02-28T16:16:49.014Z
,,,New York,F,Phone,2013-08-25T20:13:33.521Z
,,,Denver,F,In store,2017-01-09T20:54:58.320Z
,,,Denver,M,In store,2016-03-25T02:08:44.369Z
,,,Seattle,F,Online,2015-12-27T12:25:31.051Z
,,,Denver,F,In store,2014-08-23T02:59:13.925Z
,,,Austin,F,In store,2014-03-09T11:50:04.844Z
,,,Seattle,M,In store,2014-02-22T00:24:10.113Z
,,,Seattle,M,In store,2016-01-17T11:47:49.739Z
,,,New York,M,In store,2016-05-27T18:46:39.357Z
,,,Denver,F,Phone,2014-08-30T03:15:21.529Z
,,,London,F,Phone,2013-06-20T02:00:37.254Z
,,,New York,M,Phone,2014-04-18T15:31:34.488Z
,,,Austin,F,Online,2016-02-17T18:54:56.301Z
,,,Denver,M,In store,2013-04-14T05:45:19.889Z
,,,Denver,F,In store,2015-08-27T16:35:27.257Z
,,,Seattle,M,Online,2015-12-01T00:36:50.223Z
,,,Austin,M,In store,2013-09-12T17:14:10.711Z
,,,Austin,F,In store,2013-02-07T06:41:12.341Z
,,,Austin,F,In store,2014-05-24T08:55:03.479Z
,,,Seattle,M,Online,2014-01-07T23:58:15.276Z
,,,New York,M,In store,2016-08-16T05:07:21.310Z
,,,Seattle,F,In store,2017-05-11T05:29:40.121Z
,,,Denver,F,Online,2013-01-11T01:27:21.482Z
,,,New York,F,Phone,2013-02-17T19:15:38.307Z
,,,Denver,F,In store,2015-06-23T13:36:53.969Z
,,,Denver,M,In store,2015-11-08T04:21:10.347Z
,,,Denver,F,In store,2017-12-04T00:18:02.714Z
,,,Seattle,M,Online,2017-08-10T21:34:06.360Z
,,,London,M,In store,2017-09-17T11:16:23.962Z
,,,Denver,F,In store,2013-08-14T14:10:42.693Z
,,,London,F,Online,2014-08-06T05:02:02.329Z
,,,New York,F,In store,2013-04-22T18:43:45.371Z
,,,Denver,M,In store,2017-09-22T16:19:39.597Z
,,,Seattle,F,In store,2017-09-02T02:31:24.423Z
,,,Denver,M,In store,2014-08-22T23:03:14.292Z
,,,Austin,F,Online,2015-11-04T17:33:58.311Z
,,,Seattle,M,Phone,2013-03-12T15:44:37.564Z
,,,Seattle,M,In store,2013-01-02T09:57:48.238Z
,,,London,M,Online,2013-02-02T09:01:13.054Z
,,,London,M,In store,2016-11-14T23:13:17.290Z
,,,Denver,F,In store,2016-07-20T13:17:06.764Z
,,,Denver,F,In store,2015-04-25T22:18:48.228Z
,,,Seattle,M,Phone,2015-06-30T20:48:29.920Z
,,,Denver,M,In store,2013-10-04T10:50:22.778Z
,,,Seattle,F,Online,2015-04-23T02:01:18.038Z
,,,Seattle,M,Phone,2017-12-29T19:03:24.064Z
,,,London,F,In store,2013-04-28T19:08:55.957Z
,,,Denver,M,In store,2014-03-01T02:31:09.155Z
,,,Seattle,F,In store,2013-09-23T20:28:39.233Z
,,,Denver,F,In store,2017-11-03T16:17:42.124Z
,,,Denver,F,In store,2015-06-01T21:06:50.519Z
,,,Seattle,M,Online,2013-05-20T06:58:00.717Z
,,,London,M,Online,2017-04-24T14:14:24.745Z
,,,Austin,M,Online,2015-05-07T05:18:10.711Z
,,,London,M,In store,2014-05-22T04:32:33.196Z
,,,Denver,M,In store,2016-03-12T18:22:27.008Z
,,,Denver,M,In store,2013-01-02T20:36:22.549Z
,,,Seattle,F,In store,2015-02-10T15:31:05.325Z
,,,London,M,Online,2015-01-26T06:18:16.646Z
,,,Denver,F,In store,2014-02-01T15:58:13.830Z
,,,Seattle,M,In store,2014-02-12T20:02:24.179Z
,,,San Diego,M,Online,2014-11-15T13:14:50.605Z
,,,Denver,F,Phone,2014-08-16T21:16:20.091Z
,,,San Diego,F,Online,2016-06-30T14:30:31.331Z
,,,Denver,F,In store,2016-04-26T00:06:43.255Z
,,,Seattle,F,Online,2013-12-09T03:49:54.663Z
,,,Denver,F,Online,2017-03-07T07:34:43.206Z
,,,Seattle,F,In store,2015-10-24T14:43:34.859Z
,,,Austin,M,In store,2017-06-09T23:21:15.827Z
,,,Denver,M,Online,2015-04-21T03:32:15.357Z
,,,London,M,In store,2017-06-14T19:18:08.457Z
,,,Denver,F,Online,2014-11-24T21:53:41.214Z
,,,Denver,M,In store,2015-10-08T04:42:33.465Z
,,,San Diego,M,Phone,2015-06-17T04:13:42.479Z
,,,Austin,M,Online,2013-09-12T04:43:01.448Z
,,,London,F,Phone,2013-12-25T11:48:21.148Z
,,,London,F,In store,2013-04-05T18:56:02.871Z
,,,London,M,In store,2015-11-07T17:11:52.413Z
,,,Seattle,F,In store,2014-12-17T00:29:14.263Z
,,,London,F,Online,2016-09-05T14:19:28.976Z
,,,Seattle,F,Online,2016-07-09T21:48:12.523Z
,,,London,F,In store,2014-11-23T16:46:20.951Z
,,,Seattle,F,Online,2017-08-16T14:08:10.428Z
,,,Denver,M,In store,2016-12-02T17:57:12.144Z
,,,Denver,F,Online,2016-10-23T09:07:01.061Z
,,,Seattle,M,In store,2014-11-08T17:30:41.938Z
,,,Denver,F,In store,2015-03-12T02:38:44.547Z
,,,New York,M,In store,2013-01-24T18:59:10.698Z
,,,Austin,F,Online,2014-02-09T17:20:03.534Z
,,,Denver,M,Online,2013-01-09T08:15:05.995Z
,,,Seattle,F,In store,2016-03-28T14:50:31.178Z
,,,Austin,M,In store,2014-10-15T03:44:06.920Z
,,,London,F,In store,2016-12-30T06:21:35.161Z
,,,Denver,M,In store,2014-06-06T00:14:37.587Z
,,,Seattle,M,In store,2016-06-16T14:42:55.564Z
,,,Austin,F,Phone,2013-11-26T18:48:54.277Z
,,,Seattle,F,In store,2016-07-07T02:51:05.504Z
,,,San Diego,F,Online,2015-10-21T06:09:52.643Z
,,,Denver,F,In store,2014-07-30T14:24:49.531Z
,,,Denver,F,In store,2013-03-17T17:25:11.760Z
,,,London,M,In store,2017-12-22T01:02:37.111Z
,,,Seattle,M,Online,2016-10-09T16:03:25.083Z
,,,Seattle,M,Online,2015-03-04T05:28:06.296Z
,,,Seattle,F,In store,2016-06-22T05:55:37.799Z
,,,Seattle,F,In store,2014-07-01T20:01:50.021Z
,,,London,M,In store,2015-06-11T03:57:52.253Z
,,,San Diego,M,Online,2014-09-08T23:54:03.288Z
,,,Denver,F,In store,2017-06-22T02:28:37.664Z
,,,London,F,In store,2017-06-22T03:28:00.090Z
,,,Denver,M,Phone,2016-08-26T22:31:01.197Z
,,,Denver,F,In store,2015-06-04T05:01:49.930Z
,,,London,F,Phone,2017-10-01T14:43:00.650Z
,,,Denver,M,Online,2016-04-13T10:27:06.042Z
,,,Denver,M,In store,2013-10-28T11:26:01.227Z
,,,Seattle,F,Online,2015-12-06T12:44:17.832Z
,,,Denver,F,Online,2015-02-23T15:45:59.227Z
,,,Seattle,F,Online,2013-12-26T23:33:46.287Z
,,,Denver,M,In store,2016-10-29T18:24:42.507Z
,,,Denver,F,In store,2013-03-22T14:06:21.976Z
,,,London,M,In store,2017-07-11T04:58:50.392Z
,,,Austin,M,Online,2017-07-16T04:32:23.661Z
,,,Denver,M,In store,2013-06-09T10:18:57.757Z
,,,London,M,In store,2017-07-19T17:01:04.313Z
,,,Seattle,F,Online,2016-01-10T09:33:26.009Z
,,,Seattle,M,In store,2016-09-27T16:48:15.686Z
,,,Denver,M,In store,2017-08-17T06:59:24.982Z
,,,Austin,F,In store,2017-11-11T23:07:51.730Z
,,,London,F,In store,2014-06-07T12:38:24.957Z
,,,Seattle,M,Online,2013-06-23T05:04:13.740Z
,,,New York,M,In store,2017-04-23T01:32:59.432Z
,,,Seattle,F,In store,2015-03-30T03:34:07.978Z
,,,Seattle,M,Online,2015-10-27T13:33:07.212Z
,,,Seattle,M,Phone,2014-03-29T08:41:12.828Z
,,,San Diego,F,Online,2014-02-03T22:36:20.917Z
,,,London,F,In store,2016-03-15T00:56:20.748Z
,,,New York,F,Online,2014-05-19T22:57:21.585Z
,,,Austin,F,In store,2016-01-25T00:48:37.962Z
,,,Seattle,M,In store,2017-08-27T15:12:44.937Z
,,,Seattle,M,Online,2013-08-14T14:41:26.755Z
,,,Denver,F,Online,2017-03-25T01:57:13.916Z
,,,New York,M,Online,2017-03-04T17:21:42.397Z
,,,Denver,F,In store,2014-09-09T17:53:36.383Z
,,,Denver,F,In store,2017-10-28T02:34:49.366Z
,,,New York,M,In store,2015-01-04T15:50:35.322Z
,,,Seattle,F,Online,2013-04-29T21:50:26.527Z
,,,Seattle,F,Online,2017-09-05T08:46:12.837Z
,,,London,M,In store,2016-09-06T20:51:28.437Z
,,,Denver,F,Online,2013-04-14T17:00:29.907Z
,,,Austin,F,In store,2016-07-11T06:22:44.138Z
,,,Austin,M,Online,2013-06-25T18:45:47.729Z
,,,London,M,Online,2016-03-07T22:21:58.536Z
,,,San Diego,M,In store,2017-06-06T17:33:59.988Z
,,,London,F,In store,2013-10-20T02:37:06.109Z
,,,Denver,F,Online,2015-06-05T10:42:32.170Z
,,,Denver,M,Online,2017-05-20T14:18:37.043Z
,,,London,F,Online,2013-11-12T02:16:40.817Z
,,,Austin,F,In store,2017-06-15T11:20:30.187Z
,,,Seattle,F,Online,2013-05-10T20:22:45.760Z
,,,Seattle,M,In store,2014-09-12T09:31:52.572Z
,,,Austin,F,In store,2013-09-15T06:55:32.908Z
,,,Austin,M,In store,2013-02-21T01:55:41.840Z
,,,New York,F,In store,2013-07-12T17:07:12.109Z
,,,Austin,F,In store,2014-07-30T17:20:15.036Z
,,,New York,M,In store,2015-09-17T03:53:54.783Z
,,,Denver,M,In store,2013-06-28T16:59:22.798Z
,,,Austin,F,In store,2017-07-24T12:55:48.893Z
,,,Denver,M,In store,2016-01-01T22:06:33.851Z
,,,Austin,F,In store,2017-09-05T13:48:30.050Z
,,,Denver,M,In store,2016-07-12T20:52:20.661Z
,,,Seattle,M,Online,2013-03-10T18:01:41.198Z
,,,Denver,M,In store,2016-11-07T19:16:23.856Z
,,,Seattle,M,Phone,2014-07-10T17:50:07.603Z
,,,Austin,M,In store,2015-01-05T18:49:17.130Z
,,,Denver,F,Phone,2017-05-05T10:22:36.881Z
,,,Seattle,M,Online,2016-09-03T00:23:55.274Z
,,,London,M,Online,2013-10-25T13:14:22.197Z
,,,Denver,F,Online,2016-05-03T16:26:21.243Z
,,,Seattle,F,Online,2017-03-02T13:48:45.345Z
,,,Seattle,M,In store,2013-02-04T08:12:59.540Z
,,,New York,F,In store,2016-09-30T04:58:52.091Z
,,,Denver,M,In store,2016-11-03T03:08:17.191Z
,,,London,F,Online,2015-05-01T12:07:27.924Z
,,,Seattle,F,In store,2015-08-20T14:35:55.070Z
,,,Denver,M,In store,2013-07-29T18:19:09.196Z
,,,New York,F,In store,2015-07-19T08:51:08.449Z
,,,London,F,In store,2014-02-19T13:34:04.224Z
,,,London,F,In store,2015-01-11T16:46:15.538Z
,,,Seattle,F,Online,2015-08-03T03:54:36.907Z
,,,Denver,F,Phone,2013-01-31T08:18:30.343Z
,,,Denver,F,Phone,2014-05-01T19:06:36.911Z
,,,Denver,M,In store,2017-11-29T06:10:40.856Z
,,,Seattle,F,Phone,2013-06-23T00:49:58.109Z
